strategy text;item
Para centrarme en el trabajo diario establecería bloqueos de calendario para centrarme en las tareas prioriatias;4
Pedir ayuda a los compañeros;4
Formarme para mejorar mi productividad;4
No centrarme en nada referido al trabajo fuera de las horas de empelo;4
Aprender técnicas para priorizar lo importante y dejar para luego lo que no lo es;4
Tratar de ser lo más ordenada posible y cumplir con mis actividades en un tiempo razonable;4
"Ejercicios de respiración, o meditacion.";4
Generar un ambiente amistoso ;4
"Flexibilidad total en el horario, sin límite de horas mínimas ni máximas, para poder trabajar según la cantidad de trabajo y el ánimo/inspiración/concentración que tuviese";4
Participar en eventos de la empresa que impliquen ubicaciones fuera de la oficina.;4
No aceptar tareas que superen mi puesto;4
Evitar la multitarea y enfocarse en una tarea a la vez;4
Relajarme al volver a casa;4
"Intentar delegar trabajo innecesario en mi puesto, o impulsar que se repartan las tareas de forma que nadie asume mas de lo debido";4
Flexibiliar el horario de trabajo;4
Solicitar trabajar en equipo para compartir responsabilidades;4
No atender llamadas de trabajo fuera del horario laboral;4
Hacer equipo con alguien del entorno laboral.;4
Socializar;4
No intentar abarcar más de lo razonable a pesar de tener más responsabilidad;4
No tomarme los errores demasiado a pecho ni obcecarme en ellos. Usarlos para aprender pero sin obesionarme;4
Tener momentos de distensión ;4
"Fallos los tiene cualquiera, entonces haz los minimos fallos posibles pero aceptalos.";4
"Practicar algún pasatiempo que requiera concentración, y que sea relajante.";4
Trabajar en equipo con los compañeros que mejor me llevo;4
Automatizar algunas tareas;4
Ir a mi ritmo pero de una menera constante al hacer mis actividades;4
Platicar con mi jefe para conocer sus ideas;4
Participar en reuniones no obligatorias si las hay de la empresa;4
Tener una buena relación con los compañeros;4
No ser codicioso;4
Mantener el foco en el presente ;4
Dar pequeñas pausas ;4
Si existe apoyo psicológico en la empresa tomar esa opción de ayuda;4
Ignorar distractores que me impidan cumplir con mis tiempos de entregar.;4
Utilizar elementos de las metodologias agiles siempre que sean aplicables a mi trabajo;4
Dar premios aunque sean insignificantes.;4
"Tener un orden para tus tareas,no mezclarlas.";4
tomar una siesta en la hora de almuerzo;4
 Solicitar ayuda con las tareas más estresantes;4
"Si es posible y no interfiere con la labor, conversar de forma distendida con los compañeros de la jornada laboral.";4
Tomaría descansos en mis jornada laboral.;4
Teletrabajar desde otra ciudad ;4
Pedir ayuda profesional ;4
Tener momentos de relajo durante la jornada;4
Acordar con mi superior las prioridades;4
"Ser capaz de trazar límites efectivos en lo que respecta a plazos, información, etc. Entregar proyectos realistas.";4
Analizar qué se debe mejorar en cuanto a los procedimientos de la empresa para que todo sea menos estresante.;4
Revisar el trabajo minuciosamente para no tener fallos;4
"Realizar mejores estrategias y disminuior el numero, mejorar la calidad y disminuir la cantidad";4
hablar con mi superior sobre la presion que siento para encontrar una solucion;4
Buscaría el buen compañerismo y conversaciones entre empleados de distintas areas;4
Realizar actividades placenteras ;4
Conversar con el jefe sobre cómo me siento para que me entreguen más recursos o ver la posibilidad de cambiar a otro cargo dentro de la institución;4
Ir con un psicólogo si es muy grave.;4
Planificar mi dia alrededor de posibles cambios;4
Concentrarme para que todo salga bien;4
espacios comunitarios en el area de trabajo;4
"Tratar de priorizar mi salud y ver el trabajo como algo secundario, jamás que sea mi prioridad";4
Poder comer en áreas de descanso en el mismo lugar de trabajo para optimizar tiempo.;4
Reunirse para poder discutir estrategias y llevarlas a cabo sin fallos;4
tomarse un pequeño tiempo para distraerse después de cada tarea realizada con éxito;4
Hacer ejercicio regularmente ;4
"Saber decir que no, y que a todo no se puede llegar";4
Saldría con la familia y los amigos el fin de semana para desconectar y relajarme.;4
Implementar filtros o procedimientos a seguir para evitar errores y no caer en la presion o estres de que entregaste algo de forma erronea y evitar un regaño.;4
Evitar sobrecargas de trabajo;4
Buscarme aplilcaciones o herramientas que agilicen mi trabajo y me faliciten mi jornada laboral.;4
Tener actividades de team building.;4
Establecería mis limites respecto al trabajo para el tiempo que estoy en el trabajo solo pensar en el trabajo y el tiempo que estoy en mi hogar dedicarlo a mi y a mi familia;4
Tener Espacios Ordenados y Areas Libres de Maniobra Para lo Que Se Va o Llega.;4
No ser voluntaria para más tareas;4
Condensar trabajos para liberar horas o dias en un futuro;4
"Hacer tareas más sencillas, responder correos que requieran informaciín báscia";4
Conversar con el equipo cuando hay problemas para intentar resolverlos en el momento;4
Caminar 5 minutos;4
Tomar mi tiempo;4
"la organización de espacio de trabajo, tanto físico como digital";4
hacer ejercicio;4
Redistribuir la carga y el estrés de forma más amplia ;4
"Realizar campañas de salud mental interna, y propiciar actividades para combatir el estrés dentro del mismo centro de trabajo.";4
Respirar profundamente y practicar estar en el presente ;4
Realizar actividades de ocio fuera de trabajo ;4
tomarme unos días de descanso si es posible para desconectar y volver más fresca;4
Organizar mejor mis tareas y tiempos;4
adoptar estrategias de relajacion como el mindfulness;4
Explorar cuales son las causas del stress y tratar de tenerlo controlado;4
"Tratar de descansar mejor, dormir más tiempo.";4
buscar un hobbie que me distraiga y me relaje;4
Identificar y eliminar aquellas tareas que me hacen ser menos productivo;4
desconectar fuera de mi horario de trabajo;4
Fomentar el trabajo en equipo delegando las tareas;4
Saber qué objetivos tiene el cliente ;4
Recibir propuestas diferentes al método tradicional de trabajo;4
"Intentaría saber de donde proviene el estrés, es la forma más fácil de atajarlo, puede ser que haga más horas, no me encuentre segura con lo que hago, cada caso tendría una estrategia diferente ";4
"charlar distendidamente , de cosas  extralaborales , de vez en cuando con los compañero para distraerme un poco";4
"Si la causa fuese externa y no fuera posible modificar la situación, solicitar un traslado, o unas vacaciones, o en el peor de los casos, baja médica, para permitirme procesar en mi persona e intentar enfrentar el problema con otra estrategia";4
Organizar tu trabajo de manera que sepas que tienes algunos momentos libres para hacer actividades de realjación si lo neceistas;4
"haría una lista de tareas ordenadas por prioridades y me propondría hacer X número de ellas cada día, siendo X un número que sé que puedo manejar sin estresarme";4
"Si sólo me pasa a mí, intentaría hablar con mi superior sobre lo que me está pasando para ver si puede haber cambios.";4
Comunicar efectivamente ;4
Desconectar totalmente del trabajo y sus comunicaciones en vacaciones;4
Comunicar cuando surge un problema para que otro sea consciente de ello y no me culpen por los retrasos/problemas;4
no esforzarme demasiado en el trabajo;4
analizar las tareas a realizar para optimizarlas de forma que se reduzca la presión;4
Revisar con frecuencia  las rutinas de trabajo.;4
flexibilidad de horarios;4
"A veces no queda más remedio que pedir ayuda a los compañeros. Si es así, es perfectamente aceptable.";4
"Mantener una dieta sana y dormir lo suficiente, ya que de lo contrario trabajaremos más lentos y nos generará más estrés.";4
"hacer ejercicio, alguna practiva deportiva que me relaje y mantenga mi mente en constante relajacion fuera de mi entorno laboral";4
mantener una organización ;4
Intentaria tomarme mas con calma las tareas que tenga;4
no tomarme las cosas a pecho;4
"Participar en programas de relajación dentro de la empresa si esta tuviera; en caso de que no, proponerla.";4
Parar cada hora y dar un paseo o tomar algo;4
No trabajar horas extras;4
Empezar a planear mis dias libres para tener algo fuera del trabajo hacia lo que mirar.;4
Conseguir un juguete anti estrés ;4
Alargar deadlines si me es imposible cumplirlas;4
"Apartarme por unos minutos del lugar de trabajo, previa autorización otorgada, para así cambiar de aire brevemente.";4
En la medida de lo posible intentaría no simultanear tareas.;4
Pedir a mi superior que reduzca mi carga de trabajo;4
Hablar con mi responsable para intentar aligerar mi carga de trabajo;4
Hablar con superiores para indicar que la carga de trabajo me sobrepasa y que debería contratar a alguien más para mi puesto que me ayude;4
Descansar cuando lo necesite.;4
Evitar distracciones que podrían hacer que no cumpla con mis actividades ;4
Mini breaks entre ventanas de trabajo ;4
Crear objetivos con tiempo necesario ;4
Tener una vida plena con hobbies fuera del trabajo.;4
Aceptar viajes para visitar clientes fuera de la oficina.;4
Asegurar mis horas de ocio y de sueño;4
Pedir ayuda a subordinados o compañeros de trabajo;4
Tomar descansos durante el día;4
Intentar incoporar descansos y hacer actividades relajantes fuera del trabajo;4
Mejorar las instalaciones del centro de trabajo incluyendo una zona de descanso;4
Intentar desconectar fuera del trabajo;4
Ser eficiente para ahorrar tiempo;4
Comentar las cosas que no me parecen bien del trabajo con quien pueda resolverlas.;4
Ser transparente y hablarlo todo;4
Apagar el móvil de empresa al salir de la oficina y desconectar totalmente del trabajo;4
"Asumir que no puedo tener el control en todo ,y que a veces es necesario dejar que las crisis sucedan para poder continuar";4
Tener una relación cordial con mi supervisor;4
Siempre impresiona a tu jefe con el esfuerzo de tu trabajo y asi obtener bonus.;4
Leer y mejorar mi  gama de recursos mentales disponibles.;4
Evitar tomar mas proyectos de los que puedo abarcar;4
Socializar con los compañeros;4
Siempre tomar tiempos de descanso en donde pueda despejarme y volver más fesca a lo que tengo que hacer;4
Revisar informes anteriores para conocer tendencias y expectativas ;4
"Pensar en una estrategia para repartir la carga de trabajo para que en el futuro se pueda evitar, si es posible";4
Crear distancia emocional con las tareas;4
No llevarse trabajo a casa;4
Hacer deporte y dormir bien ;4
Dormir bien antes de ir al trabajo;4
Tratar de reducir mi carga laboral en lo posible;4
Nunca tratar de hacer más de lo que pueda manejar a la vez.;4
"Buscar estrategias personales, como deporte y ocio, para mejorar el rendimiento y el estres en el trabajo";4
No enviar siempre a las mismas personas a que se formen o viajen en nombre de la empresa.;4
"Pedir ayuda cuando sea necesario,no cargar con todo uno mismo.";4
dormir bien la noche anterior;4
Realizar pausas activas.;4
"Si es posible y no interfiere con el trabajo, utilizar una música suave de ambiente para acompañar la tarea.";4
Haría otras actividades no relacionadas con mi trabajo en mi horario laboral.;4
Trabajar con música ;4
Solicitar adaptaciones de trabajo;4
Ir con ropa mas comoda;4
Delegar trabajo que sea rutinario;4
"Mantener una actitud de crecimiento, apertura al cambio.";4
Reducir la presión laboral mejorando los sistemas informáticos y educación laboral con cursos para manejar el estrés.;4
Compromiso con los objetivos y estrategia de la empresa ;4
Cumplir en tiempo y forma con todos los trámites y no dejarlos hasta el final;4
cambiarme de trabajo;4
Buscaría diversificar las actividades de trabajo;4
Mejorar en el trabajo para evitar estrés ;4
Buscar otro trabajo siempre es una opcion valida;4
Poner música mientras hago mi trabajo.;4
Reconocer cuando necesito ayuda para completar una tarea;4
"Respirar hondo, relajarme un poco y seguir trabajando";4
tiempo libre entre actividades y tareas;4
Pensar en las cosas buenas que me encuentro viviendo en mi vida personal y no deben ser eclipsadas por la toxicidad laboral;4
